AQI,AQI_Class,hour,fog_impact_index,o_glcm_energy,o_glcm_contrast,o_glcm_homogenity,o_glcm_entropy,glcm_energy_delta,glcm_contrast_delta,glcm_homogenity_delta,glcm_entropy_delta,airligh_r,airlight_g,airlight_b,o_r_mean,o_r_variance,o_r_skewness,o_g_mean,o_g_variance,o_g_skewness,o_b_mean,o_b_variance,o_b_skewness,o_r2g,o_r2b,o_g2b,d_r_mean,d_r_variance,d_r_skewness,d_g_mean,d_g_variance,d_g_skewness,d_b_mean,d_b_variance,d_b_skewness
158,d_Unhealthy,12:00,0.510021,0.000882518,295.177,0.312374,8.18428,0.028336,-262.396,0.239467,-2.02412,216.8,219.8,217.8,126.662,4771.35,-0.193682,126.075,5004.58,-0.162475,123.615,4732.83,-0.155833,1.00454,1.02428,1.01965,86.8445,2440.65,0.501775,86.0712,2325.25,0.522059,81.843,1874.79,0.581295
158,d_Unhealthy,12:00,0.508183,0.000883528,300.114,0.312595,8.1776,0.0287647,-267.64,0.242252,-2.04407,216.74,219.74,217.74,126.285,4770.09,-0.190937,125.702,5006.68,-0.159823,123.203,4733.3,-0.152877,1.0046,1.02478,1.02009,86.8503,2425.65,0.498265,86.1299,2314.31,0.522346,81.6877,1845.41,0.566262
158,d_Unhealthy,12:00,0.50895,0.000975804,246.595,0.322469,8.05721,0.0281783,-219.056,0.246919,-2.01654,212,215,213,125.418,4408.21,-0.209556,125.271,4604.46,-0.186063,122.71,4477.11,-0.186882,1.0009,1.02176,1.02084,87.6093,2402.44,0.553248,87.498,2324.55,0.662342,84.1926,1979.91,0.66937
158,d_Unhealthy,12:00,0.508478,0.000877867,298.557,0.313661,8.16991,0.03302,-264.639,0.248111,-2.09045,216.78,219.8,217.74,126.166,4792.89,-0.190089,125.707,5006.15,-0.159514,123.109,4748.1,-0.151667,1.00358,1.0245,1.02085,86.6196,2437.28,0.501806,85.766,2280.64,0.518286,81.3972,1828.37,0.568035
158,d_Unhealthy,12:00,0.510723,0.000922044,295.672,0.316055,8.13953,0.0303736,-263.525,0.243565,-2.04985,217.12,220.32,216.28,126.485,4785.21,-0.201605,126.101,5006.75,-0.171041,123.511,4753.23,-0.162978,1.00288,1.02363,1.02069,88.9384,2697.42,0.516882,84.7306,2239.9,0.50033,80.7259,1817.95,0.550118
158,d_Unhealthy,12:00,0.512853,0.000913233,289.035,0.317088,8.13489,0.0283505,-258.865,0.241383,-2.0104,217.04,220.08,217.96,126.409,4785.54,-0.205042,126.004,5000.81,-0.173984,123.346,4752.24,-0.166091,1.00311,1.02446,1.02128,85.854,2356.84,0.472552,85.1158,2206.71,0.481666,80.6876,1787.71,0.545125
158,d_Unhealthy,12:00,0.512019,0.000920927,272.98,0.318734,8.11657,0.028424,-243.592,0.238013,-1.98972,216.72,219.4,217.28,126.104,4783.33,-0.197028,125.607,4995.93,-0.16693,122.999,4756.71,-0.158903,1.00384,1.02484,1.02093,86.1972,2426.05,0.507416,85.1099,2252.61,0.518169,80.0956,1772.54,0.569303
158,d_Unhealthy,12:00,0.502966,0.000942603,276.289,0.319339,8.12843,0.0293801,-242.903,0.241829,-2.02503,214.4,217.44,215.32,124.652,4795.19,-0.173381,124.029,5004.38,-0.141058,121.473,4753.18,-0.134589,1.00492,1.0258,1.02077,87.5248,2656.83,0.547908,86.0352,2476.6,0.576609,81.577,2000.37,0.641813
158,d_Unhealthy,12:00,0.502989,0.000919512,281.447,0.318548,8.13317,0.030399,-247.977,0.243697,-2.04783,214.86,217.38,215.38,123.953,4782.64,-0.172771,123.253,5001.15,-0.138749,120.86,4746.24,-0.132047,1.00534,1.02516,1.01971,85.9102,2531.99,0.504496,84.7638,2398.63,0.543935,79.8052,1861.22,0.585882
158,d_Unhealthy,12:00,0.50293,0.000958674,281.914,0.324417,8.10296,0.0339372,-251.505,0.250735,-2.11652,214,217,215,123.84,4754.38,-0.171893,123.028,4962.5,-0.137453,120.703,4712.2,-0.132601,1.00632,1.02576,1.01931,86.1871,2503.18,0.508596,84.6099,2339.41,0.556678,80.6918,1891.93,0.62198
158,d_Unhealthy,12:00,0.505746,0.000933595,270.221,0.320831,8.10687,0.0334335,-242.351,0.252178,-2.11754,214.64,218.48,213.96,124.395,4784.68,-0.184856,123.837,4984.76,-0.151135,121.339,4763.37,-0.145178,1.00418,1.02483,1.02056,88.8537,2808.18,0.553054,82.9139,2183.62,0.551498,80.675,1928.36,0.646918
158,d_Unhealthy,12:00,0.513274,0.000925919,271.727,0.320732,8.11171,0.0333404,-243.698,0.250232,-2.1014,214.7,217.68,215.62,125.033,4782.63,-0.19519,124.477,4976.45,-0.164009,121.798,4759.36,-0.156587,1.0041,1.02613,1.02193,86.0681,2513.18,0.508027,84.867,2359.62,0.57738,80.4222,1906.03,0.631167
158,d_Unhealthy,12:00,0.519209,0.000912196,267.074,0.320379,8.0924,0.0307672,-237.098,0.245529,-2.04702,214.58,218.58,213.58,125.862,4769.86,-0.220353,125.504,4955.4,-0.19076,122.747,4754.02,-0.183621,1.0025,1.02494,1.02238,89.5975,2863.56,0.543925,82.7349,2145.12,0.561152,80.2943,1902.36,0.650988
158,d_Unhealthy,12:00,0.513894,0.000980251,243.046,0.320921,8.04797,0.0273821,-215.791,0.244102,-1.97609,212.02,215.02,213.02,126.041,4387.15,-0.23079,126.014,4573.86,-0.207198,123.382,4456.27,-0.208726,1.00003,1.02131,1.02128,87.825,2393.79,0.546729,87.8459,2302.32,0.66518,84.4207,1961,0.659888
158,d_Unhealthy,12:00,0.522236,0.000928706,251.333,0.323731,8.06975,0.0282728,-225.758,0.241577,-2.00921,213.98,217.96,213.02,126.204,4714.14,-0.226515,125.72,4923.67,-0.197352,123.215,4699.16,-0.192904,1.00356,1.02393,1.0203,90.2303,2922.97,0.568429,83.2402,2193.45,0.581583,81.1628,1963.26,0.68683
158,d_Unhealthy,12:00,0.526732,0.000949184,246.02,0.325773,8.05457,0.0239178,-221.015,0.235508,-1.93809,213.96,217.02,214.84,126.533,4679.68,-0.232351,125.976,4889.58,-0.205607,123.53,4657.67,-0.201569,1.00414,1.02403,1.01982,86.6654,2525.64,0.512155,85.1476,2338.65,0.587361,81.0831,1910.15,0.643223
158,d_Unhealthy,12:00,0.531997,0.000941186,253.186,0.325562,8.0437,0.0244539,-224.605,0.23454,-1.91177,214.04,216.8,214.8,126.85,4681.43,-0.245018,126.389,4883.83,-0.220715,123.807,4664.99,-0.218194,1.00331,1.0242,1.02083,86.6618,2508.85,0.515399,85.6556,2345.23,0.596435,80.6158,1843.1,0.640037
158,d_Unhealthy,12:00,0.534246,0.000976066,246.725,0.32779,8.03024,0.0239292,-219.762,0.231295,-1.89831,214.6,216.16,214.16,126.789,4639.46,-0.246493,126.431,4837.84,-0.222415,123.991,4640.61,-0.220432,1.00265,1.02211,1.01941,87.3901,2561.66,0.519849,86.5901,2418.26,0.617335,79.9786,1748.8,0.618434
158,d_Unhealthy,12:00,0.532789,0.000934268,240.616,0.32671,8.04101,0.0233481,-214.223,0.229882,-1.87646,212.86,215.88,213.82,126.74,4603.75,-0.249351,126.482,4796.69,-0.227786,123.915,4603.02,-0.226201,1.00195,1.02235,1.02036,86.7304,2496.52,0.520912,85.817,2325.45,0.621199,81.9591,1925.09,0.655045
158,d_Unhealthy,12:00,0.530259,0.00091228,247.767,0.319787,8.07169,0.0242915,-221.951,0.231436,-1.90835,214.72,216.12,211.96,126.392,4512.09,-0.254599,126.46,4753.07,-0.229278,124.193,4576.14,-0.225479,0.999379,1.01743,1.01806,89.1617,2679.14,0.514686,85.8442,2282.47,0.550924,79.8591,1664.23,0.544574
158,d_Unhealthy,12:00,0.521895,0.000936793,236.474,0.320322,8.04126,0.0280649,-207.911,0.239799,-1.9607,207.74,211.22,207.78,122.774,4520.08,-0.238739,122.925,4740.12,-0.213402,120.655,4529.09,-0.21379,0.99893,1.01737,1.01846,87.1579,2721.37,0.553794,84.9127,2391.14,0.599237,82.6967,2082.77,0.622617
158,d_Unhealthy,12:00,0.525045,0.00095935,235.8,0.324102,8.05694,0.0207408,-206.25,0.226616,-1.82298,216.4,220.32,215.56,128.765,4531.07,-0.251255,128.888,4745.18,-0.22522,127.04,4540.7,-0.227959,0.998949,1.01323,1.0143,89.0643,2607.22,0.550021,84.2776,2085.35,0.596973,84.2048,1937.36,0.662558
158,d_Unhealthy,12:00,0.522101,0.000951914,257.059,0.312485,8.08239,0.0192757,-228.065,0.222717,-1.78773,217,221,216,129.487,4447.61,-0.258291,129.768,4677.26,-0.232126,128.067,4480.57,-0.234546,0.997467,1.01079,1.01336,89.2179,2498.28,0.516999,84.7177,1999.81,0.545751,85.3741,1866.56,0.615052
158,d_Unhealthy,12:00,0.504949,0.00090898,260.597,0.30506,8.13886,0.0253344,-233.983,0.240716,-1.97177,215.72,217.14,213,125.887,4382.54,-0.207226,126.362,4609.36,-0.17688,124.525,4476.39,-0.180138,0.996163,1.0108,1.01469,89.0353,2577.59,0.544316,87.1568,2306.29,0.610545,83.1954,1793.35,0.597656
158,d_Unhealthy,12:00,0.522395,0.000922446,224.715,0.318468,8.04134,0.0261226,-199.214,0.240184,-1.95211,211.9,215.7,214.1,127.205,4365.04,-0.25886,127.417,4553.07,-0.241214,124.836,4493.16,-0.238418,0.998362,1.01882,1.02049,85.9388,2234.21,0.571633,86.9924,2124.66,0.597774,86.861,2126.22,0.646237
158,d_Unhealthy,12:00,0.437558,0.00144202,358.005,0.293051,8.1172,0.00458484,-290.447,0.170096,-1.14315,218.68,220.7,216.26,123.111,4315.6,-0.08254,123.652,4584.92,-0.0426681,119.736,4917.32,-0.0500713,0.995646,1.02775,1.03224,96.6579,2276.09,-0.0278355,97.0003,2334.91,-0.00842357,93.9939,2592.09,-0.0255199
158,d_Unhealthy,12:00,0.43278,0.00144141,361.582,0.293364,8.12375,0.00521377,-297.768,0.176262,-1.19184,218.66,220.7,216.22,122.768,4298.12,-0.0700502,123.266,4576.97,-0.0293592,119.446,4896.66,-0.0384367,0.996012,1.02749,1.03161,97.3489,2290.3,-0.0258006,97.5697,2352.58,-0.00537695,94.6784,2624.51,-0.0153889
158,d_Unhealthy,12:00,0.4437,0.00154497,355.09,0.294515,8.0748,0.00396501,-288.979,0.168,-1.08172,218.7,220.74,216.26,123.617,4337.97,-0.0905963,124.333,4603.7,-0.0540389,120.428,4938.82,-0.0634577,0.994124,1.02596,1.03203,97.1421,2292.52,-0.0338097,97.6344,2365.53,-0.00830425,94.6812,2619.29,-0.0288617
158,d_Unhealthy,12:00,0.446658,0.00155282,360.01,0.296223,8.0596,0.00384185,-290.327,0.165201,-1.0757,218.5,220.62,216.08,124.031,4346.74,-0.1017,124.895,4608.36,-0.0675596,120.874,4945.14,-0.0738951,0.993139,1.02583,1.03291,97.626,2304.98,-0.0295188,98.2249,2372.61,-0.00112024,95.1418,2621.21,-0.0330639
158,d_Unhealthy,12:00,0.443505,0.00153591,355.779,0.295388,8.08133,0.00388872,-287.51,0.163761,-1.08198,219.38,220.38,216.38,123.334,4369.93,-0.0827383,124.248,4626.67,-0.047345,120.146,4957.71,-0.0543787,0.992686,1.02614,1.0337,97.0287,2312.23,-0.0287144,98.4715,2460.35,0.00360066,93.5501,2548.39,-0.0265674
158,d_Unhealthy,12:00,0.439944,0.00152276,357.333,0.295545,8.07748,0.00387281,-290.095,0.16453,-1.0758,219.34,220.6,216.38,122.931,4405.23,-0.0699867,123.784,4662.7,-0.0345281,119.637,4985.94,-0.0391592,0.993093,1.02706,1.0342,97.1308,2359.97,-0.00599382,98.22,2497.5,0.0492203,93.5142,2592.68,0.00720709
158,d_Unhealthy,12:00,0.431678,0.00164466,356.272,0.297412,8.06084,0.00468086,-294.402,0.1729,-1.15119,219.22,220.22,216.22,121.846,4429.85,-0.038217,122.453,4699.13,0.000666034,118.531,5009.89,-0.00489422,0.99511,1.02761,1.03266,96.5698,2408.94,0.0242166,97.2185,2533.49,0.0625521,92.7919,2656.35,0.0718637
158,d_Unhealthy,12:00,0.429087,0.00165348,377.594,0.289101,8.08388,0.00781514,-311.857,0.186677,-1.29734,217.52,218.88,214.76,119.824,4402.08,-0.0401765,120.372,4677.44,-0.000359836,116.444,4944.78,-0.00755765,0.995774,1.02866,1.03303,93.96,2224.21,-0.0121388,94.7721,2361.61,0.0302947,90.2561,2422.59,-0.00603999
158,d_Unhealthy,12:00,0.459734,0.000822776,262.575,0.289412,8.20797,0.00780948,-197.6,0.224088,-1.67894,217.68,218.86,214.5,122.159,4928.5,-0.0866575,122.115,5199.17,-0.0681904,120.264,4966.81,-0.0664807,1.00018,1.01559,1.0154,91.0604,3329.7,0.355104,89.0591,3192.74,0.409129,83.653,2467.74,0.413738
158,d_Unhealthy,12:00,0.426708,0.00164855,384.124,0.286439,8.1032,0.00734593,-319.177,0.188017,-1.29224,218.16,219.16,215.16,119.56,4450.95,-0.0240717,120.1,4714.99,0.0155908,116.027,4985.81,0.00908419,0.995672,1.02988,1.03436,93.8256,2260.8,-0.004997,94.6998,2393.01,0.0316172,89.5576,2403.95,-0.00328901
158,d_Unhealthy,12:00,0.425398,0.00156678,386.505,0.28723,8.12585,0.0109319,-320.877,0.198617,-1.41154,219.06,220.16,215.92,119.62,4512.47,-0.0111078,120.164,4787.74,0.0274365,116.17,5033.28,0.0205297,0.995567,1.02903,1.03361,94.1901,2292.75,0.0317407,94.8518,2425.93,0.082767,89.7734,2402.55,0.026129
158,d_Unhealthy,12:00,0.434953,0.00148554,377.87,0.289858,8.13079,0.0074108,-313.181,0.185572,-1.29163,219.12,220.32,215.9,120.357,4566.19,-0.0333926,121.284,4844.35,0.00341519,117.325,5101.55,0.000501711,0.992759,1.02553,1.03301,93.9651,2351.25,0.0233502,95.0181,2489,0.0815596,90.4122,2515.53,0.0531036
158,d_Unhealthy,12:00,0.437821,0.00154806,384.216,0.290291,8.10744,0.0122649,-320.285,0.198202,-1.40314,219.04,220.12,215.96,119.341,4712.12,-0.0266177,120.332,4983.31,0.0078172,116.367,5224.03,0.00484045,0.991925,1.02511,1.03345,93.2615,2418.93,0.0559377,94.7818,2608.95,0.137697,89.7365,2558.72,0.0721376
158,d_Unhealthy,12:00,0.437812,0.00168244,373.447,0.290014,8.06516,0.0134794,-310.988,0.205576,-1.42687,215.62,218.62,213.72,117.939,4616.19,-0.035285,118.725,4882.19,-0.00261742,115.186,5071.62,-0.0114885,0.993625,1.02351,1.03008,90.9696,2238.05,0.0201888,90.7338,2240.4,0.0465269,88.698,2428.46,0.00908633
158,d_Unhealthy,12:00,0.434118,0.00167205,383.07,0.290121,8.08634,0.0153492,-320.9,0.211407,-1.4916,215.92,218.4,213.34,117.805,4627.61,-0.029284,118.555,4886.84,0.00504408,115.036,5066.92,-0.00323611,0.993843,1.02372,1.03007,91.9984,2352.12,0.036533,91.5709,2337.3,0.068782,88.7749,2424.39,0.00159036
158,d_Unhealthy,12:00,0.434432,0.00155635,389.491,0.292493,8.11598,0.0139214,-322.439,0.206992,-1.49544,216.44,219.7,214.56,118.135,4661.77,-0.031691,118.836,4928.88,0.00244684,115.407,5105.63,-0.00573984,0.994319,1.02348,1.02933,90.7914,2288.24,0.0450962,90.0012,2246.41,0.0719908,88.7797,2468.2,0.027305
158,d_Unhealthy,12:00,0.433276,0.00153932,381.539,0.292647,8.12887,0.0125755,-318.486,0.206315,-1.48386,216.44,219.66,214.5,117.895,4686.3,-0.0298784,118.64,4943.88,0.00463808,115.153,5129.51,-0.00140542,0.993923,1.02363,1.02989,90.2856,2309.18,0.0529849,89.4614,2255.95,0.0868127,88.2433,2488.98,0.0467643
158,d_Unhealthy,12:00,0.432391,0.00153308,384.429,0.293662,8.1266,0.0134364,-315.524,0.207083,-1.50075,216.36,219.62,214.48,117.983,4683.25,-0.0303996,118.82,4927.52,0.000738738,115.324,5115.74,-0.00382403,0.993136,1.02299,1.03006,90.5477,2336.91,0.0613453,89.839,2272.22,0.0880972,88.7138,2513.3,0.0454148
158,d_Unhealthy,12:00,0.429724,0.00148684,401.64,0.294158,8.15064,0.0130341,-333.833,0.207285,-1.51422,216.32,219.62,214.62,117.479,4685.73,-0.0256839,118.483,4933.61,0.00845061,114.932,5140.84,0.007412,0.991859,1.02211,1.0305,89.6572,2301.97,0.078769,89.5426,2282.81,0.113502,88.8525,2573.35,0.0738315
158,d_Unhealthy,12:00,0.462228,0.000794575,258.953,0.289229,8.20752,0.00797401,-195.127,0.2248,-1.68962,219.06,220.16,215.96,122.722,4937.95,-0.0937429,122.722,5195.17,-0.0765634,120.861,4965.92,-0.0742061,0.999786,1.01519,1.01541,90.1756,3140.12,0.330099,88.302,2981.36,0.362324,82.8842,2293.99,0.363989
158,d_Unhealthy,12:00,0.430231,0.00141607,387.933,0.293524,8.16291,0.0117124,-325.908,0.206951,-1.49962,219.16,220.4,216.32,117.808,4652,-0.0191316,118.459,4916.25,0.0157835,115.035,5102.26,0.0126709,0.994686,1.02392,1.02939,88.4694,2205.1,0.0818371,89.3342,2308.49,0.119336,85.4271,2210.49,-0.0125692
158,d_Unhealthy,12:00,0.430351,0.00142301,393.88,0.292721,8.14961,0.0110191,-326.672,0.204347,-1.47748,218.6,220.26,216.04,118.039,4674.05,-0.0225186,118.766,4926.37,0.0117298,115.179,5122.88,0.0100548,0.993964,1.02455,1.03078,89.2408,2284.42,0.0916775,89.914,2355.84,0.134983,86.4495,2322.05,0.0212756
158,d_Unhealthy,12:00,0.430277,0.00133214,404.296,0.291072,8.17538,0.0112254,-335.595,0.205436,-1.50329,219.36,221.16,216.76,118.16,4718.75,-0.0195419,118.875,4964.37,0.014021,115.166,5161.54,0.0124083,0.994138,1.02594,1.03199,89.2304,2314.94,0.0988381,89.446,2342.56,0.138605,85.7485,2296.46,0.0285274
158,d_Unhealthy,12:00,0.443939,0.0013837,395.656,0.292162,8.1425,0.00886735,-326.738,0.197289,-1.40595,220,221,217,119.929,4739.43,-0.0493345,120.742,4980.87,-0.0204533,116.983,5157.91,-0.022067,0.993418,1.02487,1.03166,90.8524,2417.41,0.105252,91.6294,2500.56,0.159275,86.4656,2290.76,0.026845
158,d_Unhealthy,12:00,0.445872,0.00138011,387.748,0.29285,8.12438,0.00937201,-319.275,0.199342,-1.41535,220,221,217,120.425,4742.34,-0.0593436,121.315,4978.07,-0.0309383,117.521,5154.28,-0.031993,0.992877,1.02452,1.03187,91.5053,2435.33,0.106281,92.3362,2523.22,0.167761,87.0445,2308.67,0.0266953
158,d_Unhealthy,12:00,0.453423,0.00133616,380.732,0.29336,8.12275,0.00965044,-310.775,0.194269,-1.37564,220,221.54,217.18,121.598,4740.48,-0.0827928,122.577,4975.02,-0.0550847,118.86,5141.74,-0.0571119,0.992211,1.02296,1.03099,91.8327,2427.37,0.11136,92.2598,2474.85,0.190584,87.6437,2308.25,0.0453566
158,d_Unhealthy,12:00,0.458208,0.00144923,364.139,0.297459,8.07765,0.00892723,-298.729,0.194195,-1.34909,220.24,221.24,217.24,122.295,4727.75,-0.0927021,123.059,4970.4,-0.0628264,119.453,5126.67,-0.0652333,0.993975,1.02368,1.02988,92.7152,2443.17,0.0987676,93.2845,2531.49,0.185048,87.8285,2270.56,0.0159564
158,d_Unhealthy,12:00,0.458101,0.00146624,356.077,0.298853,8.07387,0.00807052,-292.693,0.191502,-1.32829,220.3,221.3,217.3,121.917,4763.01,-0.0927428,122.589,5018.35,-0.0618678,119.1,5161.38,-0.0649543,0.994671,1.02361,1.02909,92.0743,2480.1,0.114646,92.5816,2576.55,0.20214,87.2338,2288.98,0.0262256
158,d_Unhealthy,12:00,0.453881,0.00141562,352.335,0.300446,8.044,0.0110167,-287.841,0.201119,-1.38335,214.96,218.96,213.96,119.269,4743.26,-0.0908521,120.011,4979.08,-0.0643295,116.337,5129.32,-0.0681648,0.993798,1.02496,1.03135,89.8032,2456.15,0.122459,88.373,2314.27,0.137645,87.548,2521.51,0.0548288
158,d_Unhealthy,12:00,0.462534,0.00149089,275.981,0.309697,7.95517,0.00648227,-222.263,0.187612,-1.21353,214.94,218.94,213.7,120.37,4783.47,-0.102075,121.326,5002.29,-0.0771261,117.356,5190.85,-0.0810009,0.992293,1.02558,1.03354,90.3646,2629.64,0.160418,88.4523,2413.51,0.184328,87.6492,2680.75,0.132452
158,d_Unhealthy,12:00,0.462756,0.000773705,253.988,0.292026,8.2058,0.00759903,-185.512,0.223119,-1.66598,218.76,219.76,215.76,123.168,4925.75,-0.0928976,123.025,5193.21,-0.0762462,121.39,4947.59,-0.0755861,1.00099,1.01442,1.01341,90.8827,3251.66,0.361481,89.0187,3109.02,0.397297,83.7129,2393.03,0.408006
158,d_Unhealthy,12:00,0.465542,0.00145679,262.759,0.313563,7.9357,0.00611339,-211.628,0.182803,-1.1656,215.12,219.04,214.18,120.772,4752.58,-0.109651,121.783,4987.18,-0.0839596,118.173,5158.58,-0.0887082,0.992016,1.02213,1.03036,89.299,2506.03,0.156841,88.3821,2398.87,0.202931,88.0831,2676.72,0.148609
158,d_Unhealthy,12:00,0.46379,0.00142622,337.827,0.304183,8.01545,0.00845195,-276.142,0.189007,-1.27869,215.12,219.24,214.08,120.691,4791.55,-0.117576,121.402,5046.92,-0.089134,118.37,5130.16,-0.0953873,0.994525,1.01978,1.02539,90.7934,2571.4,0.141212,89.0189,2424.37,0.187815,89.4059,2644.13,0.108827
158,d_Unhealthy,12:00,0.465899,0.00141822,326.348,0.306261,8.01175,0.00840112,-265.922,0.184662,-1.24875,215.76,219.76,214.22,121.089,4795.9,-0.124422,121.666,5067.46,-0.0934467,118.768,5119.45,-0.101122,0.995589,1.0194,1.02392,90.9681,2624.43,0.169027,88.345,2415.32,0.20563,88.7072,2568.83,0.108703
158,d_Unhealthy,12:00,0.470168,0.00192613,311.536,0.31146,7.8955,0.0114321,-256.865,0.188905,-1.27888,216,220,215,121.126,4873.4,-0.13279,121.759,5170.25,-0.100336,118.844,5208.41,-0.109518,0.994777,1.01888,1.02423,89.3175,2462.54,0.158143,88.2892,2433.39,0.219517,87.9275,2481.44,0.0625422
158,d_Unhealthy,12:00,0.480113,0.00136628,310.302,0.306304,7.98064,0.0116577,-252.494,0.188347,-1.29816,214.76,218.68,213.16,120.761,4832.5,-0.161908,121.51,5080.6,-0.137875,118.633,5135.34,-0.143564,0.993881,1.0177,1.02396,88.7196,2516.05,0.1785,86.0628,2258.8,0.200057,86.5584,2428.71,0.116329
158,d_Unhealthy,12:00,0.487886,0.00140129,304.326,0.308818,7.96113,0.00998428,-248.696,0.183273,-1.24791,214.82,218.66,213.1,121.872,4847.1,-0.183274,122.726,5070.96,-0.162346,119.855,5132.42,-0.165509,0.992952,1.01674,1.02396,89.3383,2635.43,0.215836,86.3785,2311.11,0.230082,86.7913,2457.13,0.15253
158,d_Unhealthy,12:00,0.490188,0.00138539,310.68,0.310381,7.96805,0.0110412,-251.788,0.185299,-1.27195,214.84,218.84,213.84,122.454,4859.51,-0.195603,123.331,5079.18,-0.175453,120.496,5131.3,-0.178202,0.993083,1.01633,1.02341,88.598,2546.94,0.217629,86.4161,2276.84,0.236393,87.3442,2480.98,0.190561
158,d_Unhealthy,12:00,0.491897,0.00138375,301.804,0.310287,7.96624,0.00971818,-242.277,0.181684,-1.2375,214.96,217.72,213.12,122.379,4882.22,-0.193774,123.212,5082.11,-0.174858,120.298,5131.24,-0.177154,0.993261,1.01711,1.02401,89.3527,2770.06,0.264227,87.6915,2507.85,0.295488,86.0544,2431.33,0.198659
158,d_Unhealthy,12:00,0.491977,0.00143397,295.833,0.310555,7.9366,0.00937258,-236.51,0.182174,-1.22445,214.96,218.26,212.56,122.266,4927.81,-0.197604,123.38,5124.19,-0.177002,120.318,5194.84,-0.178197,0.991263,1.0163,1.02526,89.1765,2938.8,0.315642,85.8882,2509.4,0.3579,85.3821,2493.6,0.264686
158,d_Unhealthy,12:00,0.48909,0.00130444,294.822,0.310528,7.9854,0.00763243,-235.619,0.175075,-1.16885,215.84,218.76,212.8,122.566,4822.47,-0.190577,123.351,5067.39,-0.167806,121.015,5072.39,-0.176157,0.993726,1.01276,1.01916,89.3783,2851.88,0.307957,85.671,2440.12,0.348167,85.311,2347.97,0.246043
158,d_Unhealthy,12:00,0.465204,0.000763436,267.737,0.293485,8.21062,0.00681732,-200.394,0.220155,-1.65245,219.62,220.62,216.62,123.895,4915.99,-0.101495,123.589,5184.31,-0.0842756,122.25,4919.16,-0.084752,1.0022,1.01299,1.01077,90.6169,3176.81,0.348529,88.4443,3017.21,0.376155,83.7729,2335.68,0.387413
158,d_Unhealthy,12:00,0.489003,0.00127723,285.405,0.311844,7.99078,0.00805625,-228.027,0.17294,-1.19092,216.66,219.34,213.54,122.67,4856.87,-0.189731,123.519,5093.61,-0.166813,121.062,5107.45,-0.174073,0.993327,1.0133,1.02011,88.1872,2840.41,0.341441,84.6115,2414.19,0.373227,83.7121,2273.14,0.271977
158,d_Unhealthy,12:00,0.497665,0.00127163,283.793,0.310269,7.98756,0.00748619,-226.716,0.172551,-1.15171,217.56,220.08,214.14,123.969,4877.03,-0.215841,124.939,5094.43,-0.194543,122.476,5110.59,-0.199133,0.992447,1.01224,1.01995,89.0309,2890.94,0.313147,85.3009,2430.1,0.358604,84.1758,2247.92,0.253906
158,d_Unhealthy,12:00,0.49752,0.00127448,288.134,0.308236,7.98469,0.00647429,-229.213,0.171264,-1.13166,217.56,220.16,214.16,124.161,4872.86,-0.216312,125.134,5083.8,-0.194381,122.589,5103.59,-0.199009,0.992372,1.01283,1.02061,89.0886,2933.71,0.322363,85.2651,2464.08,0.377058,84.0153,2262.87,0.261215
158,d_Unhealthy,12:00,0.496929,0.00121396,284.94,0.308456,8.01618,0.00596016,-224.865,0.16669,-1.11715,217.48,220.24,214.24,124.297,4864.25,-0.217233,125.274,5075.03,-0.196576,122.801,5096.2,-0.199376,0.992328,1.0123,1.02012,88.9873,2939.38,0.31708,85.1492,2456.52,0.369338,84.6592,2348.19,0.295882
158,d_Unhealthy,12:00,0.496886,0.00126201,277.089,0.309188,8.00181,0.00596266,-218.68,0.167439,-1.10221,218.24,220.44,214.44,124.199,4864.35,-0.213752,125.094,5085.23,-0.191323,122.73,5091.09,-0.196603,0.99295,1.01213,1.01931,88.4,2947.74,0.335654,84.5231,2480.49,0.396975,82.8371,2202.21,0.274409
158,d_Unhealthy,12:00,0.496401,0.00120109,271.098,0.30757,8.01449,0.00516897,-212.009,0.163546,-1.0571,217.84,220.12,214.12,124.433,4825.53,-0.210377,125.305,5060.49,-0.18697,123.152,5042.98,-0.196993,0.993153,1.0106,1.01757,89.2182,3003.04,0.343344,85.6115,2579.71,0.425932,84.0465,2278.5,0.300678
158,d_Unhealthy,12:00,0.495547,0.00124516,271.289,0.308466,8.0058,0.0049949,-211.339,0.162414,-1.05523,217.78,220.02,214.02,124.393,4837.39,-0.208223,125.264,5076.57,-0.183821,123.219,5052.21,-0.194075,0.993234,1.00963,1.01651,89.43,3035.59,0.351424,85.9031,2621.7,0.437412,84.7246,2362.87,0.35611
158,d_Unhealthy,12:00,0.49258,0.00124573,260.671,0.306852,8.01273,0.00593537,-199.869,0.164433,-1.0857,218.06,220.22,214.22,124.184,4852.37,-0.204085,125.202,5071.66,-0.18159,122.977,5055.22,-0.189491,0.992153,1.00988,1.01787,89.2819,3016.24,0.351598,85.8509,2592.46,0.436466,84.1716,2304.07,0.340159
158,d_Unhealthy,12:00,0.488643,0.00122376,277.217,0.303905,8.03538,0.00382844,-208.763,0.157454,-1.01925,218.02,219.9,213.9,123.627,4860.76,-0.192389,124.738,5070.09,-0.169638,122.455,5062.02,-0.175449,0.991345,1.00963,1.01844,89.1718,3114.67,0.361798,86.0407,2712.03,0.44627,83.848,2366.62,0.347761
